Size,Variables,Beta,Seed,Q,Abs,Method,Sol,Time,Iterations 
30,1740,1.0,23451,4,true,2,66.48821374752151,1352,17
30,1740,1.0,23451,4,true,3,66.48821374767722,180,20
30,1740,1.0,23451,4,true,4,66.48821373771261,1230,1145
30,1740,1.0,23451,4,true,5,66.48821373771251,40,1154
30,1740,1.0,23451,4,true,6,66.48821373771248,6583,1406
30,1740,1.0,23451,4,true,7,66.48821373771248,3980,2026
30,1740,1.0,23451,4,true,8,66.48821373771248,8926,2746
30,1740,1.0,23451,4,true,9,66.48821373771248,3840,4155
30,1740,1.0,34512,1,false,0,14.391755165509387,1290,16
30,1740,1.0,34512,1,false,1,14.391755216200503,70,13
30,1740,1.0,34512,1,false,2,14.391755156872058,1330,15
30,1740,1.0,34512,1,false,3,14.391755156873682,130,15
30,1740,1.0,34512,1,false,4,14.3917551565226,1230,738
30,1740,1.0,34512,1,false,5,14.3917551565226,20,741
30,1740,1.0,34512,1,false,6,14.398647669073839,7957,1058
30,1740,1.0,34512,1,false,7,14.398647669072298,4163,3616
30,1740,1.0,34512,1,false,8,14.392616729617325,10097,1400
30,1740,1.0,34512,1,false,9,14.392616720591318,4439,4935
30,1740,1.0,34512,1,true,0,35.559667286384155,1270,15
30,1740,1.0,34512,1,true,1,35.55966729414101,70,15
30,1740,1.0,34512,1,true,2,35.559667286158174,1320,15
30,1740,1.0,34512,1,true,3,35.559667293389566,130,15
30,1740,1.0,34512,1,true,4,35.55966728551383,1220,1017
30,1740,1.0,34512,1,true,5,35.55966728551384,20,1009
30,1740,1.0,34512,1,true,6,35.56160886082209,15537,1220
30,1740,1.0,34512,1,true,7,35.561608860822105,4651,5870
30,1740,1.0,34512,1,true,8,35.559697024738384,16113,2724
30,1740,1.0,34512,1,true,9,35.55969702473839,3633,5954
30,1740,1.0,34512,2,false,0,14.489624395335227,1340,12
30,1740,1.0,34512,2,false,1,14.489623422289723,60,12
30,1740,1.0,34512,2,false,2,14.489623454361766,1332,14
30,1740,1.0,34512,2,false,3,14.489623421165982,110,13
30,1740,1.0,34512,2,false,4,14.489624395293587,1290,780
30,1740,1.0,34512,2,false,5,14.489623420186753,20,790
30,1740,1.0,34512,2,false,6,14.49758376804111,8422,1181
30,1740,1.0,34512,2,false,7,14.497583768042556,3228,3621
30,1740,1.0,34512,2,false,8,14.766290654708083,7808,1491
30,1740,1.0,34512,2,false,9,14.49061846366873,3552,4829
30,1740,1.0,34512,2,true,0,50.01753205140828,1270,12
30,1740,1.0,34512,2,true,1,50.017532250240606,60,13
30,1740,1.0,34512,2,true,2,50.017532089746645,1372,19
30,1740,1.0,34512,2,true,3,50.01753203328809,160,18
30,1740,1.0,34512,2,true,4,50.01753202856666,1230,1095
30,1740,1.0,34512,2,true,5,50.01753202856667,30,1128
30,1740,1.0,34512,2,true,6,50.01753202856668,10759,1270
30,1740,1.0,34512,2,true,7,50.017532028566656,4852,4194
30,1740,1.0,34512,2,true,8,50.01753202856668,12481,2696
30,1740,1.0,34512,2,true,9,50.01753202856665,3651,4427
30,1740,1.0,34512,3,false,0,14.498855450723715,1300,14
30,1740,1.0,34512,3,false,1,14.498855450739963,90,14
30,1740,1.0,34512,3,false,2,14.498855450075943,1341,15
30,1740,1.0,34512,3,false,3,14.498855450594842,140,14
30,1740,1.0,34512,3,false,4,14.498855449885145,1240,782
30,1740,1.0,34512,3,false,5,14.498855449885145,40,836
30,1740,1.0,34512,3,false,6,14.508742718511895,8213,1128
30,1740,1.0,34512,3,false,7,14.508742718511387,3226,4486
30,1740,1.0,34512,3,false,8,14.500091368880675,11161,1570
30,1740,1.0,34512,3,false,9,14.50009135846342,4930,6049
30,1740,1.0,34512,3,true,0,59.00208875116225,1300,17
30,1740,1.0,34512,3,true,1,59.00208803812829,100,20
30,1740,1.0,34512,3,true,2,59.00208796857775,1330,16
30,1740,1.0,34512,3,true,3,59.00208796583512,180,21
30,1740,1.0,34512,3,true,4,59.00208875128735,1360,1108
30,1740,1.0,34512,3,true,5,59.00208803791177,130,1081
30,1740,1.0,34512,3,true,6,59.00209172183846,7700,1167
30,1740,1.0,34512,3,true,7,59.002091721838454,5920,1755
30,1740,1.0,34512,3,true,8,59.00208796493894,11919,2523
30,1740,1.0,34512,3,true,9,59.00208796493895,4080,5423
30,1740,1.0,34512,4,false,0,14.51093836369387,1281,14
30,1740,1.0,34512,4,false,1,14.510937623317638,90,14
30,1740,1.0,34512,4,false,2,14.510937680504492,1350,15
30,1740,1.0,34512,4,false,3,14.510937620257636,160,15
30,1740,1.0,34512,4,false,4,14.510938363709935,1302,804
30,1740,1.0,34512,4,false,5,14.510937620037332,30,808
30,1740,1.0,34512,4,false,6,14.520058502249286,8735,1369
30,1740,1.0,34512,4,false,7,14.520058502250722,3329,5698
30,1740,1.0,34512,4,false,8,14.512103003315811,10343,1653
30,1740,1.0,34512,4,false,9,14.512102998241721,4002,7759
30,1740,1.0,34512,4,true,0,66.22894868403515,1352,27
30,1740,1.0,34512,4,true,1,66.22894649255505,220,40
30,1740,1.0,34512,4,true,2,66.22894251692644,1370,22
30,1740,1.0,34512,4,true,3,66.2289425844329,380,43
30,1740,1.0,34512,4,true,4,66.2289486388577,1421,1089
30,1740,1.0,34512,4,true,5,66.22894648209189,240,1144
30,1740,1.0,34512,4,true,6,66.22894409105413,10225,1239
30,1740,1.0,34512,4,true,7,66.22894409105415,4401,3950
30,1740,1.0,34512,4,true,8,66.22894903424424,12686,2812
30,1740,1.0,34512,4,true,9,66.22894903424427,4916,5825
30,1740,1.0,45123,1,false,0,14.462181041919267,1260,14
30,1740,1.0,45123,1,false,1,14.462181083667561,60,10
30,1740,1.0,45123,1,false,2,14.462180982311605,1300,11
30,1740,1.0,45123,1,false,3,14.462180983439097,90,11
30,1740,1.0,45123,1,false,4,14.462180981870862,1232,581
30,1740,1.0,45123,1,false,5,14.462180981870862,20,582
30,1740,1.0,45123,1,false,6,14.462398913777113,7395,1246
30,1740,1.0,45123,1,false,7,14.462398913803659,3853,2057
30,1740,1.0,45123,1,false,8,14.464968245027963,7420,1288
30,1740,1.0,45123,1,false,9,14.464968245027363,4504,2130
30,1740,1.0,45123,1,true,0,37.5784456498631,1260,14
30,1740,1.0,45123,1,true,1,37.57844562205719,70,14
30,1740,1.0,45123,1,true,2,37.57844562148739,1360,13
30,1740,1.0,45123,1,true,3,37.578445619857746,110,14
30,1740,1.0,45123,1,true,4,37.578445617588784,1220,861
30,1740,1.0,45123,1,true,5,37.5784456175888,30,863
30,1740,1.0,45123,1,true,6,37.5784456175888,9516,1337
30,1740,1.0,45123,1,true,7,37.578445617588784,4064,2436
30,1740,1.0,45123,1,true,8,37.5784456175888,10821,2592
30,1740,1.0,45123,1,true,9,37.57844561758879,3463,2783
30,1740,1.0,45123,2,false,0,14.918448880686544,1340,12
30,1740,1.0,45123,2,false,1,14.918448880997685,70,12
30,1740,1.0,45123,2,false,2,14.91844883537857,1320,13
30,1740,1.0,45123,2,false,3,14.91844884351866,120,13
30,1740,1.0,45123,2,false,4,14.918448826787596,1282,634
30,1740,1.0,45123,2,false,5,14.918448826787596,30,665
30,1740,1.0,45123,2,false,6,14.922090426878183,9214,1647
30,1740,1.0,45123,2,false,7,14.922090426877915,4004,4724
30,1740,1.0,45123,2,false,8,15.232127182893173,6680,1508
30,1740,1.0,45123,2,false,9,14.930445274564715,3868,4767
30,1740,1.0,45123,2,true,0,50.257293915141375,1260,12
30,1740,1.0,45123,2,true,1,50.25729372230915,100,17
30,1740,1.0,45123,2,true,2,50.257293658846606,1321,15
30,1740,1.0,45123,2,true,3,50.25729365828752,150,18
30,1740,1.0,45123,2,true,4,50.257293657497094,1250,970
30,1740,1.0,45123,2,true,5,50.25729365749711,30,1007
30,1740,1.0,45123,2,true,6,50.257293657497094,8884,1305
30,1740,1.0,45123,2,true,7,50.257293657497094,3187,1489
30,1740,1.0,45123,2,true,8,50.257293657497094,11176,2635
30,1740,1.0,45123,2,true,9,50.25729365749709,4728,4623
30,1740,1.0,45123,3,false,0,14.9340721788216,1290,13
30,1740,1.0,45123,3,false,1,14.934072179257086,80,13
30,1740,1.0,45123,3,false,2,14.93407217388349,1330,14
30,1740,1.0,45123,3,false,3,14.934072173927458,140,14
30,1740,1.0,45123,3,false,4,14.934072172907534,1241,644
30,1740,1.0,45123,3,false,5,14.934072172907536,20,648
30,1740,1.0,45123,3,false,6,14.93703602084665,9708,1254
30,1740,1.0,45123,3,false,7,14.937036020846616,3552,6566
30,1740,1.0,45123,3,false,8,14.945131531474027,8400,1577
30,1740,1.0,45123,3,false,9,14.945131525308541,4397,6597
30,1740,1.0,45123,3,true,0,58.770327663765904,1310,17
30,1740,1.0,45123,3,true,1,58.77032795621226,100,18
30,1740,1.0,45123,3,true,2,58.770327470582544,1380,20
30,1740,1.0,45123,3,true,3,58.77032738583766,170,19
30,1740,1.0,45123,3,true,4,58.77032766813133,1320,1017
30,1740,1.0,45123,3,true,5,58.770327968779725,120,997
30,1740,1.0,45123,3,true,6,58.770327384303855,7050,1328
30,1740,1.0,45123,3,true,7,58.77032738430388,3134,2328
30,1740,1.0,45123,3,true,8,58.77034696955174,11342,2542
30,1740,1.0,45123,3,true,9,58.77034696955172,3880,5197
30,1740,1.0,45123,4,false,0,14.951061559392196,1290,14
30,1740,1.0,45123,4,false,1,14.951061560742225,80,14
30,1740,1.0,45123,4,false,2,14.951061557883575,1400,15
30,1740,1.0,45123,4,false,3,14.951061557688623,160,15
30,1740,1.0,45123,4,false,4,14.95106155737681,1240,647
30,1740,1.0,45123,4,false,5,14.951061557376812,30,709
30,1740,1.0,45123,4,false,6,14.955318672841786,9773,1323
30,1740,1.0,45123,4,false,7,14.955318672840821,3776,6515
30,1740,1.0,45123,4,false,8,15.31966874195998,7193,1910
30,1740,1.0,45123,4,false,9,14.95159369680981,4540,9323
30,1740,1.0,45123,4,true,0,67.31896858522951,1321,21
30,1740,1.0,45123,4,true,1,67.31896429918119,60,12
30,1740,1.0,45123,4,true,2,67.31896314282335,1380,18
30,1740,1.0,45123,4,true,3,67.31896314729114,130,14
30,1740,1.0,45123,4,true,4,67.31896314055568,1242,1039
30,1740,1.0,45123,4,true,5,67.31896314055548,40,1058
30,1740,1.0,45123,4,true,6,67.3189631405555,6618,1367
30,1740,1.0,45123,4,true,7,67.31896314055548,4284,1763
30,1740,1.0,45123,4,true,8,67.3189631405555,9993,2722
30,1740,1.0,45123,4,true,9,67.31896314055548,4211,3825
30,1740,1.0,51234,1,false,0,16.00140103026768,1270,15
30,1740,1.0,51234,1,false,1,16.001400981385377,50,12
30,1740,1.0,51234,1,false,2,16.001400817669726,1310,13
30,1740,1.0,51234,1,false,3,16.00140081767828,100,13
30,1740,1.0,51234,1,false,4,16.001400817119585,1270,678
30,1740,1.0,51234,1,false,5,16.001400817119585,20,716
30,1740,1.0,51234,1,false,6,16.00172049965971,8515,1407
30,1740,1.0,51234,1,false,7,16.001720499663936,3922,4184
30,1740,1.0,51234,1,false,8,16.002897965257997,8347,1493
30,1740,1.0,51234,1,false,9,16.002897963339482,3208,4257
30,1740,1.0,51234,1,true,0,38.09861971311439,1280,14
30,1740,1.0,51234,1,true,1,38.098619225546244,70,14
30,1740,1.0,51234,1,true,2,38.09861916988339,1300,14
30,1740,1.0,51234,1,true,3,38.09861916850758,110,13
30,1740,1.0,51234,1,true,4,38.09861916745857,1220,969
30,1740,1.0,51234,1,true,5,38.098619167458565,30,953
30,1740,1.0,51234,1,true,6,38.09861916745856,9772,1647
30,1740,1.0,51234,1,true,7,38.09861916745858,4084,2239
30,1740,1.0,51234,1,true,8,38.09861916745856,15509,2836
30,1740,1.0,51234,1,true,9,38.098619167458565,4718,4693
30,1740,1.0,51234,2,false,0,16.113093139063714,1270,13
30,1740,1.0,51234,2,false,1,16.113093139013916,60,13
30,1740,1.0,51234,2,false,2,16.11309313690623,1310,14
30,1740,1.0,51234,2,false,3,16.113093136909228,130,14
30,1740,1.0,51234,2,false,4,16.113093136614708,1230,689
30,1740,1.0,51234,2,false,5,16.11309313661471,30,765
30,1740,1.0,51234,2,false,6,16.113927340122284,8652,1345
30,1740,1.0,51234,2,false,7,16.11392734010486,4386,3977
30,1740,1.0,51234,2,false,8,16.226227354313682,7051,1904
30,1740,1.0,51234,2,false,9,16.116527830182925,4133,3945
30,1740,1.0,51234,2,true,0,50.910598485762236,1290,18
30,1740,1.0,51234,2,true,1,50.910605680456264,100,17
30,1740,1.0,51234,2,true,2,50.91059836118323,1300,14
30,1740,1.0,51234,2,true,3,50.91059836918042,170,19
30,1740,1.0,51234,2,true,4,50.910598360403604,1220,1075
30,1740,1.0,51234,2,true,5,50.91059836040361,30,1069
30,1740,1.0,51234,2,true,6,50.910598360403625,8310,1638
30,1740,1.0,51234,2,true,7,50.9105983604036,4308,1712
30,1740,1.0,51234,2,true,8,50.910598360403625,11343,2992
30,1740,1.0,51234,2,true,9,50.91059836040361,4681,4349
30,1740,1.0,51234,3,false,0,16.252750712532535,1270,11
30,1740,1.0,51234,3,false,1,16.252750705496176,60,11
30,1740,1.0,51234,3,false,2,16.252750642075675,1360,12
30,1740,1.0,51234,3,false,3,16.25275064781981,120,12
30,1740,1.0,51234,3,false,4,16.252750641363527,1280,692
30,1740,1.0,51234,3,false,5,16.252750641363527,30,774
30,1740,1.0,51234,3,false,6,16.253474869288187,8067,1196
30,1740,1.0,51234,3,false,7,16.253474869274722,4658,4342
30,1740,1.0,51234,3,false,8,16.2570032982177,9385,1688
30,1740,1.0,51234,3,false,9,16.257003294497434,4372,4367
30,1740,1.0,51234,3,true,0,60.22370016289388,1320,11
30,1740,1.0,51234,3,true,1,60.223704403927165,90,17
30,1740,1.0,51234,3,true,2,60.223700122405006,1382,14
30,1740,1.0,51234,3,true,3,60.223700109520834,180,19
30,1740,1.0,51234,3,true,4,60.2237001067567,1240,1071
30,1740,1.0,51234,3,true,5,60.22370010675672,40,1124
30,1740,1.0,51234,3,true,6,60.22370010675671,6842,1513
30,1740,1.0,51234,3,true,7,60.22370010675671,4891,1967
30,1740,1.0,51234,3,true,8,60.22370010675671,12707,3066
30,1740,1.0,51234,3,true,9,60.22370010675672,4478,4625
30,1740,1.0,51234,4,false,0,16.369103651375404,1292,13
30,1740,1.0,51234,4,false,1,16.369103610911353,70,13
30,1740,1.0,51234,4,false,2,16.369103645094622,1340,15
30,1740,1.0,51234,4,false,3,16.36910361288621,140,14
30,1740,1.0,51234,4,false,4,16.369103651376115,1290,713
30,1740,1.0,51234,4,false,5,16.369103609177827,30,803
30,1740,1.0,51234,4,false,6,16.372995956735135,8125,1357
30,1740,1.0,51234,4,false,7,16.372995956732986,4260,5275
30,1740,1.0,51234,4,false,8,16.71405942158331,8302,1898
30,1740,1.0,51234,4,false,9,16.382050274646343,4408,5227
30,1740,1.0,51234,4,true,0,66.88921332079639,1351,24
30,1740,1.0,51234,4,true,1,66.88921333561129,160,27
30,1740,1.0,51234,4,true,2,66.8892132898767,1430,26
30,1740,1.0,51234,4,true,3,66.88921328973578,250,28
30,1740,1.0,51234,4,true,4,66.88921328748798,1220,1143
30,1740,1.0,51234,4,true,5,66.88921328748796,40,1163
30,1740,1.0,51234,4,true,6,66.88921328748803,11115,1653
30,1740,1.0,51234,4,true,7,66.88921328748798,5588,4056
30,1740,1.0,51234,4,true,8,66.88921328748803,12719,3090
30,1740,1.0,51234,4,true,9,66.88921328748796,3830,4944
30,1740,2.0,12345,1,false,0,15.744394701850954,1280,15
30,1740,2.0,12345,1,false,1,15.744394694014018,70,12
30,1740,2.0,12345,1,false,2,15.744394687743494,1301,13
30,1740,2.0,12345,1,false,3,15.744394689299307,110,13
30,1740,2.0,12345,1,false,4,15.744394687066206,1230,719
30,1740,2.0,12345,1,false,5,15.744394687066208,20,729
30,1740,2.0,12345,1,false,6,15.744759364645622,8374,1090
30,1740,2.0,12345,1,false,7,15.744759364600133,4042,3876
30,1740,2.0,12345,1,false,8,15.894228712213485,9073,1104
30,1740,2.0,12345,1,false,9,15.747008140308303,4040,3747
30,1740,2.0,12345,1,true,0,57.87281084721972,1260,15
30,1740,2.0,12345,1,true,1,57.87281077833181,60,15
30,1740,2.0,12345,1,true,2,57.87281078255954,1280,12
30,1740,2.0,12345,1,true,3,57.872810785189486,110,12
30,1740,2.0,12345,1,true,4,57.872810777294205,1230,1133
30,1740,2.0,12345,1,true,5,57.87281077729419,40,1145
30,1740,2.0,12345,1,true,6,57.872810777294205,9235,1738
30,1740,2.0,12345,1,true,7,57.87281077729419,3373,1878
30,1740,2.0,12345,1,true,8,57.872810777294205,12468,2573
30,1740,2.0,12345,1,true,9,57.87281077729419,3530,2809
30,1740,2.0,12345,2,false,0,16.065327806283484,1290,13
30,1740,2.0,12345,2,false,1,16.065327806641175,60,13
30,1740,2.0,12345,2,false,2,16.065327804596592,1310,14
30,1740,2.0,12345,2,false,3,16.06532780457006,120,14
30,1740,2.0,12345,2,false,4,16.065327804400123,1250,768
30,1740,2.0,12345,2,false,5,16.06532780440012,30,790
30,1740,2.0,12345,2,false,6,16.068508714497984,8979,1173
30,1740,2.0,12345,2,false,7,16.06850871450351,4252,4605
30,1740,2.0,12345,2,false,8,16.49901750325814,8130,1749
30,1740,2.0,12345,2,false,9,16.078459483390425,3497,4519
30,1740,2.0,12345,2,true,0,78.80729157921877,1300,19
30,1740,2.0,12345,2,true,1,78.80729606859362,91,18
30,1740,2.0,12345,2,true,2,78.80729154456881,1321,14
30,1740,2.0,12345,2,true,3,78.80729153592178,170,20
30,1740,2.0,12345,2,true,4,78.8072915326724,1240,1200
30,1740,2.0,12345,2,true,5,78.8072915326724,40,1234
30,1740,2.0,12345,2,true,6,78.80729153267232,8041,1644
30,1740,2.0,12345,2,true,7,78.8072915326724,3141,1785
30,1740,2.0,12345,2,true,8,78.80729153267232,9873,2601
30,1740,2.0,12345,2,true,9,78.80729153267238,3944,3380
30,1740,2.0,12345,3,false,0,16.222613343482575,1270,12
30,1740,2.0,12345,3,false,1,16.222613327004144,80,13
30,1740,2.0,12345,3,false,2,16.222613315526303,1320,13
30,1740,2.0,12345,3,false,3,16.222613314339988,140,14
30,1740,2.0,12345,3,false,4,16.2226133127428,1240,805
30,1740,2.0,12345,3,false,5,16.2226133127428,20,797
30,1740,2.0,12345,3,false,6,16.228228836421895,9821,1325
30,1740,2.0,12345,3,false,7,16.22822883642483,4244,5362
30,1740,2.0,12345,3,false,8,16.223315261280398,11194,2533
30,1740,2.0,12345,3,false,9,16.223315253203058,4318,7294
30,1740,2.0,12345,3,true,0,94.38374288417842,1292,18
30,1740,2.0,12345,3,true,1,94.38374280565883,70,14
30,1740,2.0,12345,3,true,2,94.38374560840084,1400,22
30,1740,2.0,12345,3,true,3,94.38374256574184,130,15
30,1740,2.0,12345,3,true,4,94.38374255521525,1232,1209
30,1740,2.0,12345,3,true,5,94.38374255521526,40,1282
30,1740,2.0,12345,3,true,6,94.38374255521529,8471,1805
30,1740,2.0,12345,3,true,7,94.38374255521526,5177,2030
30,1740,2.0,12345,3,true,8,94.38374255521529,11101,2544
30,1740,2.0,12345,3,true,9,94.38374255521526,3640,3963
30,1740,2.0,12345,4,false,0,16.22307518802738,1310,15
30,1740,2.0,12345,4,false,1,16.223075421059818,80,15
30,1740,2.0,12345,4,false,2,16.223075181088227,1370,17
30,1740,2.0,12345,4,false,3,16.223075181080173,180,17
30,1740,2.0,12345,4,false,4,16.22307518096747,1270,816
30,1740,2.0,12345,4,false,5,16.223075180967466,30,833
30,1740,2.0,12345,4,false,6,16.228679575238207,9018,1579
30,1740,2.0,12345,4,false,7,16.22867957525775,3504,5864
30,1740,2.0,12345,4,false,8,16.223835979046967,12119,2369
30,1740,2.0,12345,4,false,9,16.22383596541602,4522,8286
30,1740,2.0,12345,4,true,0,109.54951632970767,1330,17
30,1740,2.0,12345,4,true,1,109.54951045669155,110,24
30,1740,2.0,12345,4,true,2,109.54950821890992,1460,29
30,1740,2.0,12345,4,true,3,109.54950823524474,260,27
30,1740,2.0,12345,4,true,4,109.54951632263248,1320,1143
30,1740,2.0,12345,4,true,5,109.5495104606699,150,1311
30,1740,2.0,12345,4,true,6,109.54950832878966,9518,1734
30,1740,2.0,12345,4,true,7,109.54950832878961,4398,2881
30,1740,2.0,12345,4,true,8,109.54955901857454,11223,2728
30,1740,2.0,12345,4,true,9,109.54955901857443,4352,4197
30,1740,2.0,23451,1,false,0,16.02804989517633,1280,15
30,1740,2.0,23451,1,false,1,16.028050080609926,60,12
30,1740,2.0,23451,1,false,2,16.028049864195715,1320,14
30,1740,2.0,23451,1,false,3,16.02804986415832,110,14
30,1740,2.0,23451,1,false,4,16.028049863484387,1210,674
30,1740,2.0,23451,1,false,5,16.02804986348439,20,677
30,1740,2.0,23451,1,false,6,16.028153888367356,7506,1164
30,1740,2.0,23451,1,false,7,16.028153888362095,3900,2696
30,1740,2.0,23451,1,false,8,16.170697265798115,7919,1526
30,1740,2.0,23451,1,false,9,16.029411795869834,4291,2759
30,1740,2.0,23451,1,true,0,53.43124180412965,1260,13
30,1740,2.0,23451,1,true,1,53.43124149318442,60,13
30,1740,2.0,23451,1,true,2,53.43124147152682,1281,12
30,1740,2.0,23451,1,true,3,53.43124145796409,100,12
30,1740,2.0,23451,1,true,4,53.43124145181951,1270,1049
30,1740,2.0,23451,1,true,5,53.43124145181951,30,1036
30,1740,2.0,23451,1,true,6,53.43124145181949,10068,2107
30,1740,2.0,23451,1,true,7,53.43124145181952,3982,2299
30,1740,2.0,23451,1,true,8,53.43124145181949,11003,2953
30,1740,2.0,23451,1,true,9,53.43124145181953,3238,2795
30,1740,2.0,23451,2,false,0,16.081436306943893,1290,14
30,1740,2.0,23451,2,false,1,16.08143631041304,70,13
30,1740,2.0,23451,2,false,2,16.081436305021587,1320,14
30,1740,2.0,23451,2,false,3,16.08143630510564,130,14
30,1740,2.0,23451,2,false,4,16.081436304514142,1230,692
30,1740,2.0,23451,2,false,5,16.081436304514146,30,753
30,1740,2.0,23451,2,false,6,16.08173437840105,8119,1495
30,1740,2.0,23451,2,false,7,16.081734378180116,4595,4105
30,1740,2.0,23451,2,false,8,16.084340826021823,9233,1597
30,1740,2.0,23451,2,false,9,16.084340824753912,4430,4175
30,1740,2.0,23451,2,true,0,77.78621971283238,1270,12
30,1740,2.0,23451,2,true,1,77.78621971459376,60,12
30,1740,2.0,23451,2,true,2,77.78621971644264,1310,13
30,1740,2.0,23451,2,true,3,77.78621975491822,110,13
30,1740,2.0,23451,2,true,4,77.78621971097631,1281,1114
30,1740,2.0,23451,2,true,5,77.78621971097633,40,1198
30,1740,2.0,23451,2,true,6,77.78621971097625,8042,1747
30,1740,2.0,23451,2,true,7,77.78621971097631,5034,1946
30,1740,2.0,23451,2,true,8,77.78621971097625,11015,2850
30,1740,2.0,23451,2,true,9,77.78621971097633,4331,3378
30,1740,2.0,23451,3,false,0,16.08650767843963,1280,13
30,1740,2.0,23451,3,false,1,16.08650760731383,81,14
30,1740,2.0,23451,3,false,2,16.08650760527752,1332,14
30,1740,2.0,23451,3,false,3,16.086507605286265,140,15
30,1740,2.0,23451,3,false,4,16.08650760502204,1290,718
30,1740,2.0,23451,3,false,5,16.086507605022042,30,779
30,1740,2.0,23451,3,false,6,16.087394138127543,9736,1802
30,1740,2.0,23451,3,false,7,16.087394137991588,3276,5111
30,1740,2.0,23451,3,false,8,16.3790112153381,8368,1789
30,1740,2.0,23451,3,false,9,16.092630240418615,3239,5018
30,1740,2.0,23451,3,true,0,97.28084243434688,1270,13
30,1740,2.0,23451,3,true,1,97.28084217439925,60,13
30,1740,2.0,23451,3,true,2,97.28084211891715,1340,15
30,1740,2.0,23451,3,true,3,97.28084212834678,120,14
30,1740,2.0,23451,3,true,4,97.28084243519503,1280,1217
30,1740,2.0,23451,3,true,5,97.28084217636638,110,1286
30,1740,2.0,23451,3,true,6,97.28084601745185,8942,1920
30,1740,2.0,23451,3,true,7,97.28084601745185,3300,3185
30,1740,2.0,23451,3,true,8,97.28087358217803,11653,2678
30,1740,2.0,23451,3,true,9,97.28087358217795,3722,4659
30,1740,2.0,23451,4,false,0,16.10398767741411,1290,14
30,1740,2.0,23451,4,false,1,16.103987564780653,90,15
30,1740,2.0,23451,4,false,2,16.10398756451843,1360,16
30,1740,2.0,23451,4,false,3,16.103987563534062,160,16
30,1740,2.0,23451,4,false,4,16.103987563309992,1230,712
30,1740,2.0,23451,4,false,5,16.10398756331,30,791
30,1740,2.0,23451,4,false,6,16.104550169242767,8363,1589
30,1740,2.0,23451,4,false,7,16.104550169396166,3462,6471
30,1740,2.0,23451,4,false,8,16.40983890844458,8112,1875
30,1740,2.0,23451,4,false,9,16.108625367588935,3268,6427
30,1740,2.0,23451,4,true,0,111.71256755921824,1380,26
30,1740,2.0,23451,4,true,1,111.7125648241235,80,16
30,1740,2.0,23451,4,true,2,111.71256272901016,1360,18
30,1740,2.0,23451,4,true,3,111.71256241143702,210,25
30,1740,2.0,23451,4,true,4,111.71256792694571,1361,1279
30,1740,2.0,23451,4,true,5,111.71256482788172,130,1293
30,1740,2.0,23451,4,true,6,111.71256257044274,8099,1722
30,1740,2.0,23451,4,true,7,111.7125625704428,4667,2959
30,1740,2.0,23451,4,true,8,111.71256445343354,12721,2474
30,1740,2.0,23451,4,true,9,111.71256445343357,4621,4916
30,1740,2.0,34512,1,false,0,14.391755165626993,1290,16
30,1740,2.0,34512,1,false,1,14.391755183503923,80,13
30,1740,2.0,34512,1,false,2,14.391755156871918,1321,15
30,1740,2.0,34512,1,false,3,14.391755156926044,130,15
30,1740,2.0,34512,1,false,4,14.3917551565226,1250,738
30,1740,2.0,34512,1,false,5,14.3917551565226,20,741
30,1740,2.0,34512,1,false,6,14.393611070805374,9148,1186
30,1740,2.0,34512,1,false,7,14.393611070782411,4582,3630
30,1740,2.0,34512,1,false,8,14.402640844301574,8488,1361
30,1740,2.0,34512,1,false,9,14.402640834892871,3616,3561
30,1740,2.0,34512,1,true,0,52.82958439707373,1270,14
30,1740,2.0,34512,1,true,1,52.82958458177588,60,14
30,1740,2.0,34512,1,true,2,52.829584419290384,1290,13
30,1740,2.0,34512,1,true,3,52.82958441146478,110,13
30,1740,2.0,34512,1,true,4,52.829584383276746,1220,1079
30,1740,2.0,34512,1,true,5,52.829584383276746,30,1079
30,1740,2.0,34512,1,true,6,52.82958438327674,8165,1548
30,1740,2.0,34512,1,true,7,52.82958438327675,4244,1682
30,1740,2.0,34512,1,true,8,52.82958438327674,11239,2493
30,1740,2.0,34512,1,true,9,52.82958438327675,4588,2280
30,1740,2.0,34512,2,false,0,14.489623732977254,1290,12
30,1740,2.0,34512,2,false,1,14.489623421652345,60,12
30,1740,2.0,34512,2,false,2,14.489623481420669,1370,14
30,1740,2.0,34512,2,false,3,14.489623420448046,110,13
30,1740,2.0,34512,2,false,4,14.489623732988981,1330,780
30,1740,2.0,34512,2,false,5,14.489623420186753,30,790
30,1740,2.0,34512,2,false,6,14.491749120693967,8055,1215
30,1740,2.0,34512,2,false,7,14.49174912068796,3629,3639
30,1740,2.0,34512,2,false,8,14.785144012875831,7091,1481
30,1740,2.0,34512,2,false,9,14.49848477076099,4334,3461
30,1740,2.0,34512,2,true,0,79.4895871403788,1251,12
30,1740,2.0,34512,2,true,1,79.48958619577061,60,12
30,1740,2.0,34512,2,true,2,79.48958612913934,1320,14
30,1740,2.0,34512,2,true,3,79.48958613058377,100,13
30,1740,2.0,34512,2,true,4,79.48958713022174,1290,1192
30,1740,2.0,34512,2,true,5,79.48958619577573,90,1238
30,1740,2.0,34512,2,true,6,79.48958922732984,10233,1611
30,1740,2.0,34512,2,true,7,79.48958922732979,4358,3211
30,1740,2.0,34512,2,true,8,79.48958621936333,13371,2422
